id,date,five_year,quarter,year,month,month_name,day,region,country,alpha2,alpha3,province_state,city,lat,lon,is_success,is_suicide,is_property_damaged,terr_group,is_claimed,attack_type,weapon_type,weapon_subtype,target_type,target_subtype,target_nationality,fatalities_total,fatalities_terrorists,wounded_total,wounded_terrorists,is_hostage,hostages_total,hostage_duration,is_ransom
201301250026,2013-01-25,2011-2015,1,2013,1,Jan,25,Eastern,Russia,RU,RUS,Dagestan,Derbent,42.050142,48.280543,1,0,1,UKN,0.0,Bombing,Explosives,Vehicle,Security,Police_Personnel,Russia,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201301250027,2013-01-25,2011-2015,1,2013,1,Jan,25,Eastern,Russia,RU,RUS,Dagestan,Derbent,42.050142,48.280543,1,0,UKN,UKN,0.0,Bombing,Explosives,UKN,Security,Police_Personnel,Russia,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201301260012,2013-01-26,2011-2015,1,2013,1,Jan,26,Northern,United Kingdom,GB,GBR,Northern Ireland,Londonderry,55.011561,-7.312044,1,0,1,Dissident Republicans,0.0,Infrastructure Attack,Incendiary,Arson/Fire,Civilian,Finance_Facility,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201301260013,2013-01-26,2011-2015,1,2013,1,Jan,26,Northern,United Kingdom,GB,GBR,Northern Ireland,Londonderry,55.011561,-7.312044,1,0,1,Dissident Republicans,0.0,Infrastructure Attack,Incendiary,Arson/Fire,Civilian,Finance_Facility,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201301270015,2013-01-27,2011-2015,1,2013,1,Jan,27,Northern,United Kingdom,GB,GBR,Northern Ireland,Londonderry,55.011561,-7.312044,1,0,1,Dissident Republicans,0.0,Infrastructure Attack,Incendiary,Arson/Fire,Civilian,Finance_Facility,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201301290001,2013-01-29,2011-2015,1,2013,1,Jan,29,Northern,United Kingdom,GB,GBR,Northern Ireland,Belfast,54.607711,-5.95621,0,0,0,Oglaigh na hEireann,1.0,Bombing,Explosives,Pipe Bomb,Civilian,Public_Area,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201301300001,2013-01-30,2011-2015,1,2013,1,Jan,30,Northern,United Kingdom,GB,GBR,Northern Ireland,Larne,54.855103,-5.811254,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Molotov Cocktail/Petrol Bomb,Civilian,Residence,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201301300002,2013-01-30,2011-2015,1,2013,1,Jan,30,Northern,United Kingdom,GB,GBR,Northern Ireland,Belfast,54.607711,-5.95621,0,0,0,Dissident Republicans,0.0,Bombing,Explosives,Pipe Bomb,Security,Police_Unit,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201301300014,2013-01-30,2011-2015,1,2013,1,Jan,30,Eastern,Turkiye,TR,TUR,Hatay,Antakya,36.199732,36.162361,1,0,0,UKN,0.0,Hostage Kidnapping,Firearms,UKN,Civilian,Legal_Services,Syria,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0
201302010001,2013-02-01,2011-2015,1,2013,2,Feb,1,Northern,United Kingdom,GB,GBR,Northern Ireland,Ballyclare,54.751452,-6.000258,0,0,0,UKN,0.0,Bombing,Explosives,Pipe Bomb,Religious,Religious_Site,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302010003,2013-02-01,2011-2015,1,2013,2,Feb,1,Eastern,Turkiye,TR,TUR,Ankara,Ankara,39.930773,32.76754,1,1,1,Devrimici Halk Kurtulus Cephesi (DHKP/C),1.0,Bombing,Explosives,Suicide Vest,Government,Diplomatic_Facility,United States,2.0,1.0,3.0,0.0,0.0,0,0.0,UKN
201302020024,2013-02-02,2011-2015,1,2013,2,Feb,2,Northern,United Kingdom,GB,GBR,Northern Ireland,Carryduff,54.512629,-5.882574,0,0,0,UKN,0.0,Bombing,Explosives,Pipe Bomb,Civilian,Residence,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302020034,2013-02-02,2011-2015,1,2013,2,Feb,2,Western,Austria,AT,AUT,Tyrol,UKN,47.249407,11.601133,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Arson/Fire,Civilian,Food_Beverage,Austria,0.0,0.0,2.0,0.0,0.0,0,0.0,UKN
201302040008,2013-02-04,2011-2015,1,2013,2,Feb,4,Eastern,Ukraine,UA,UKR,Lviv,Lviv,49.818853,24.050267,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Arson/Fire,Government,Gov_Facility,Ukraine,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302040029,2013-02-04,2011-2015,1,2013,2,Feb,4,Southern,Kosovo,XK,KOS,Kosovska Mitrovica,Mitrovica,42.886909,20.874809,1,0,1,UKN,0.0,Bombing,Explosives,Grenade,Civilian,Race_Ethnicity,Kosovo,0.0,0.0,2.0,0.0,0.0,0,0.0,UKN
201302050016,2013-02-05,2011-2015,1,2013,2,Feb,5,Northern,Denmark,DK,DNK,Capital,Copenhagen,55.672565,12.506293,0,0,0,UKN,0.0,Assassination,Firearms,Handgun,Civilian,Laborer,Denmark,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302070002,2013-02-07,2011-2015,1,2013,2,Feb,7,Eastern,Russia,RU,RUS,Dagestan,Makhachkala,42.985418,47.450668,1,0,1,UKN,0.0,Armed Assault,Firearms,(Semi)Automatic Rifle,Security,Police_Unit,Russia,1.0,1.0,3.0,1.0,0.0,0,0.0,UKN
201302070003,2013-02-07,2011-2015,1,2013,2,Feb,7,Eastern,Russia,RU,RUS,Kabardino-Balkaria,Nalchik,43.485559,43.610519,1,0,0,UKN,0.0,Armed Assault,Firearms,UKN,Security,Police_Personnel,Russia,1.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201302070008,2013-02-07,2011-2015,1,2013,2,Feb,7,Southern,Spain,ES,ESP,Madrid,Madrid,40.465597,-3.696263,0,0,0,Mateo Morral Insurrectionist Commandos,1.0,Bombing,Explosives,UKN,Religious,Religious_Site,Spain,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302070028,2013-02-07,2011-2015,1,2013,2,Feb,7,Northern,United Kingdom,GB,GBR,Northern Ireland,Belfast,54.607711,-5.95621,0,0,0,UKN,0.0,Bombing,Explosives,UKN,UKN,UKN,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302080005,2013-02-07,2011-2015,1,2013,2,Feb,7,Eastern,Russia,RU,RUS,Dagestan,Kahdzhalmakhi,42.443728,47.285049,1,0,0,UKN,0.0,Armed Assault,Firearms,UKN,Security,Police_Personnel,Russia,1.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302090014,2013-02-09,2011-2015,1,2013,2,Feb,9,Northern,Ireland,IE,IRL,Dublin,Dublin,53.361674,-6.245485,0,0,0,UKN,0.0,Bombing,Explosives,UKN,Education,Educational_Facility,Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302090018,2013-02-09,2011-2015,1,2013,2,Feb,9,Northern,United Kingdom,GB,GBR,Northern Ireland,Carryduff,54.516697,-5.889544,0,0,0,UKN,0.0,Bombing,Explosives,Pipe Bomb,Civilian,Residence,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302090019,2013-02-09,2011-2015,1,2013,2,Feb,9,Northern,United Kingdom,GB,GBR,Northern Ireland,Ballyclare,54.75151,-5.99968,0,0,0,UKN,0.0,Bombing,Explosives,Pipe Bomb,Religious,Religious_Site,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302090025,2013-02-09,2011-2015,1,2013,2,Feb,9,Northern,United Kingdom,GB,GBR,Northern Ireland,Markethill,54.298121,-6.521291,1,0,1,Dissident Republicans,0.0,Infrastructure Attack,Incendiary,Arson/Fire,Civilian,Protester,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302110007,2013-02-11,2011-2015,1,2013,2,Feb,11,Eastern,Turkiye,TR,TUR,Hatay,Reyhanli,36.264222,36.565707,1,0,1,UKN,0.0,Bombing,Explosives,Vehicle,Civilian,Race_Ethnicity,International,13.0,0.0,24.0,0.0,0.0,0,0.0,UKN
201302110025,2013-02-11,2011-2015,1,2013,2,Feb,11,Northern,Ireland,IE,IRL,Dublin,Dublin,53.361674,-6.245485,0,0,0,UKN,0.0,Bombing,Explosives,UKN,Civilian,Built-up_Area,Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302120001,2013-02-12,2011-2015,1,2013,2,Feb,12,Eastern,Russia,RU,RUS,Dagestan,Derbent,42.058215,48.292068,1,0,1,UKN,0.0,Bombing,Explosives,Vehicle,Security,Police_Personnel,Russia,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201302120004,2013-02-12,2011-2015,1,2013,2,Feb,12,Eastern,Russia,RU,RUS,Dagestan,Buynaksk,42.82298,47.120678,1,0,1,UKN,0.0,Bombing,Explosives,UKN,Security,Military_Unit,Russia,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302120005,2013-02-12,2011-2015,1,2013,2,Feb,12,Eastern,Russia,RU,RUS,Dagestan,Makhachkala,42.985418,47.450668,1,0,1,UKN,0.0,Infrastructure Attack,Firearms,UKN,Security,Police_Facility,Russia,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302120017,2013-02-12,2011-2015,1,2013,2,Feb,12,Southern,Greece,GR,GRC,Thessaly,Larissa,39.639022,22.419125,1,0,1,Angry Brigade,1.0,Bombing,Explosives,UKN,Militant,V_Party_Facility,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302120035,2013-02-12,2011-2015,1,2013,2,Feb,12,Western,France,FR,FRA,Corsica,Porto-Vecchio,41.59137,9.278312,1,0,1,UKN,0.0,Bombing,Explosives,UKN,Civilian,Residence,Corsica,0.0,0.0,2.0,0.0,0.0,0,0.0,UKN
201302130006,2013-02-13,2011-2015,1,2013,2,Feb,13,Southern,Greece,GR,GRC,Attica,Piraeus,37.943065,23.646969,1,0,1,UKN,0.0,Bombing,Explosives,UKN,Militant,V_Party_Facility,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302140002,2013-02-14,2011-2015,1,2013,2,Feb,14,Eastern,Russia,RU,RUS,Dagestan,Khasavyurt,43.248552,46.597835,1,1,1,UKN,0.0,Bombing,Explosives,Vehicle,Security,Police_Post,Russia,4.0,1.0,6.0,0.0,0.0,0,0.0,UKN
201302140013,2013-02-14,2011-2015,1,2013,2,Feb,14,Northern,United Kingdom,GB,GBR,Northern Ireland,Belfast,54.607711,-5.95621,0,0,0,UKN,0.0,Bombing,Explosives,Pipe Bomb,Education,Educational_Facility,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302170041,2013-02-17,2011-2015,1,2013,2,Feb,17,Southern,Greece,GR,GRC,Central Macedonia,Stratoni,40.514217,23.825135,1,0,1,UKN,0.0,Infrastructure Attack,Firearms,Rifle/Shotgun,Civilian,Mining_Site,Canada,0.0,0.0,2.0,0.0,0.0,0,0.0,UKN
201302190015,2013-02-19,2011-2015,1,2013,2,Feb,19,Northern,Ireland,IE,IRL,Dublin,Dublin,53.361674,-6.245485,0,0,0,UKN,0.0,Bombing,Explosives,Pipe Bomb,Transport,Rail_System,Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302200017,2013-02-20,2011-2015,1,2013,2,Feb,20,Northern,United Kingdom,GB,GBR,Northern Ireland,Londonderry,55.011561,-7.312044,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Gasoline/Alcohol,Security,Police_Post,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302210032,2013-02-21,2011-2015,1,2013,2,Feb,21,Southern,Greece,GR,GRC,Attica,Athens,37.997492,23.762727,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Molotov Cocktail/Petrol Bomb,Security,Police_Facility,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302240010,2013-02-24,2011-2015,1,2013,2,Feb,24,Northern,United Kingdom,GB,GBR,Northern Ireland,Belfast,54.607711,-5.95621,1,0,1,Real Ulster Freedom Fighters (UFF) - Northern Ireland,1.0,Bombing,Explosives,Pipe Bomb,Civilian,Residence,Northern Ireland,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201302250017,2013-02-25,2011-2015,1,2013,2,Feb,25,Eastern,Russia,RU,RUS,Dagestan,Makhachkala,42.985418,47.450668,1,0,UKN,UKN,0.0,Armed Assault,Firearms,UKN,Security,Police_Unit,Russia,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302270016,2013-02-27,2011-2015,1,2013,2,Feb,27,Northern,United Kingdom,GB,GBR,Northern Ireland,Larne,54.855103,-5.811254,1,0,1,Dissident Republicans,0.0,Bombing,Explosives,UKN,Civilian,Residence,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201302270017,2013-02-27,2011-2015,1,2013,2,Feb,27,Northern,United Kingdom,GB,GBR,Northern Ireland,Belfast,54.607711,-5.95621,1,0,0,UKN,0.0,Bombing,Explosives,Pipe Bomb,Civilian,Residence,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303020016,2013-03-02,2011-2015,1,2013,3,Mar,2,Northern,United Kingdom,GB,GBR,Northern Ireland,Newtownabbey,54.685522,-5.964533,0,0,0,UKN,0.0,Bombing,Explosives,UKN,Religious,Religious_Site,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303020017,2013-03-02,2011-2015,1,2013,3,Mar,2,Northern,United Kingdom,GB,GBR,Northern Ireland,Londonderry,55.011561,-7.312044,0,0,0,UKN,0.0,Bombing,Explosives,UKN,Civilian,Residence,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303040006,2013-03-04,2011-2015,1,2013,3,Mar,4,Eastern,Turkiye,TR,TUR,Diyarbakir,UKN,38.425622,40.671172,1,0,0,Kurdistan Workers' Party (PKK),0.0,Bombing,Explosives,Landmine,Security,Military_Unit,Turkey,0.0,0.0,4.0,0.0,0.0,0,0.0,UKN
201303040009,2013-03-03,2011-2015,1,2013,3,Mar,3,Northern,United Kingdom,GB,GBR,Northern Ireland,Londonderry,54.961315,-7.248742,0,0,0,The New Irish Republican Army,0.0,Bombing,Explosives,Projectile,Security,Police_Facility,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303040030,2013-03-03,2011-2015,1,2013,3,Mar,3,Eastern,Russia,RU,RUS,Dagestan,Gubden,42.569263,47.566351,1,0,0,Muslim extremists,0.0,Armed Assault,Firearms,UKN,Education,Educator,Russia,1.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303040040,2013-03-04,2011-2015,1,2013,3,Mar,4,Northern,United Kingdom,GB,GBR,Northern Ireland,Newtownabbey,54.681582,-5.921949,0,0,0,UKN,0.0,Bombing,Explosives,UKN,Religious,Religious_Site,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303070024,2013-03-07,2011-2015,1,2013,3,Mar,7,Northern,Ireland,IE,IRL,Offaly,Shinrone,52.984404,-7.924562,1,0,0,UKN,0.0,Bombing,Explosives,Pipe Bomb,Civilian,Civilian_Named,Ireland,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201303090006,2013-03-09,2011-2015,1,2013,3,Mar,9,Northern,United Kingdom,GB,GBR,Northern Ireland,Belfast,54.607711,-5.95621,1,0,0,Dissident Republicans,0.0,Bombing,Explosives,Remote Trigger,Security,Police_Unit,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303090009,2013-03-09,2011-2015,1,2013,3,Mar,9,Eastern,Russia,RU,RUS,Dagestan,Izberbash,42.566736,47.865517,1,0,0,UKN,0.0,Assassination,Firearms,UKN,Government,Judicial_Facility,Russia,1.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303090015,2013-03-09,2011-2015,1,2013,3,Mar,9,Eastern,Russia,RU,RUS,Dagestan,Mutsalaul,43.268167,46.726483,1,0,0,UKN,0.0,Armed Assault,Firearms,UKN,Security,Police_Personnel,Russia,2.0,2.0,0.0,0.0,0.0,0,0.0,UKN
201303100013,2013-03-10,2011-2015,1,2013,3,Mar,10,Southern,Greece,GR,GRC,Attica,Athens,37.997492,23.762727,1,0,1,Anarchists,1.0,Infrastructure Attack,Incendiary,Arson/Fire,Security,Correctional_Facility,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303100035,2013-03-10,2011-2015,1,2013,3,Mar,10,Southern,Greece,GR,GRC,Attica,Athens,37.997492,23.762727,1,0,1,Informal Anarchist Federation,1.0,Infrastructure Attack,Incendiary,Gasoline/Alcohol,Civilian,Private_Security,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303120011,2013-03-12,2011-2015,1,2013,3,Mar,12,Southern,Greece,GR,GRC,Central Macedonia,Thessaloniki,40.620662,22.951999,1,0,1,Overall Deniers of Joining the Existing,1.0,Bombing,Explosives,UKN,Government,Gov_Facility,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303120012,2013-03-12,2011-2015,1,2013,3,Mar,12,Southern,Greece,GR,GRC,Central Macedonia,Thessaloniki,40.620662,22.951999,1,0,1,Overall Deniers of Joining the Existing,1.0,Bombing,Explosives,UKN,Civilian,Political_Assembly,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303120013,2013-03-12,2011-2015,1,2013,3,Mar,12,Southern,Greece,GR,GRC,Central Macedonia,Thessaloniki,40.620662,22.951999,1,0,1,Overall Deniers of Joining the Existing,1.0,Bombing,Explosives,UKN,Government,Political_Assembly,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303120020,2013-03-12,2011-2015,1,2013,3,Mar,12,Eastern,Russia,RU,RUS,Ingushetia,Galashki,43.099012,44.984574,1,0,0,UKN,0.0,Bombing,Explosives,Landmine,Security,Military_Personnel,Russia,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201303120025,2013-03-12,2011-2015,1,2013,3,Mar,12,Southern,Greece,GR,GRC,Eastern Macedonia and Thrace,Kavala,40.937767,24.413066,1,0,1,UKN,0.0,Bombing,Explosives,UKN,Militant,V_Party_Facility,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303150004,2013-03-15,2011-2015,1,2013,3,Mar,15,Northern,United Kingdom,GB,GBR,Northern Ireland,Belfast,54.607711,-5.95621,0,0,0,Oglaigh na hEireann,1.0,Bombing,Explosives,Projectile,Security,Police_Facility,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303160013,2013-03-16,2011-2015,1,2013,3,Mar,16,Northern,United Kingdom,GB,GBR,Northern Ireland,Antrim,54.71363,-6.21428,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Molotov Cocktail/Petrol Bomb,Civilian,Private_Vehicle,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303160014,2013-03-16,2011-2015,1,2013,3,Mar,16,Northern,United Kingdom,GB,GBR,Northern Ireland,Antrim,54.71363,-6.21428,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Molotov Cocktail/Petrol Bomb,Civilian,Private_Vehicle,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303160015,2013-03-16,2011-2015,1,2013,3,Mar,16,Northern,United Kingdom,GB,GBR,Northern Ireland,Antrim,54.71363,-6.21428,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Arson/Fire,Civilian,Private_Vehicle,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303190002,2013-03-19,2011-2015,1,2013,3,Mar,19,Eastern,Turkiye,TR,TUR,Ankara,Ankara,39.930773,32.76754,1,0,1,Devrimici Halk Kurtulus Cephesi (DHKP/C),1.0,Bombing,Explosives,Projectile,Civilian,Political_Assembly,Turkey,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201303190003,2013-03-19,2011-2015,1,2013,3,Mar,19,Eastern,Turkiye,TR,TUR,Ankara,Ankara,39.930773,32.76754,1,0,UKN,Devrimici Halk Kurtulus Cephesi (DHKP/C),1.0,Bombing,Explosives,UKN,Government,Gov_Facility,Turkey,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201303190060,2013-03-19,2011-2015,1,2013,3,Mar,19,Northern,Ireland,IE,IRL,Clare,Scariff,52.90885,-8.533109,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Arson/Fire,Security,Police_Unit,Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303190073,2013-03-19,2011-2015,1,2013,3,Mar,19,Eastern,Turkiye,TR,TUR,Ankara,Ankara,39.930773,32.76754,1,0,1,UKN,0.0,Armed Assault,Firearms,(Semi)Automatic Rifle,Civilian,Labor_Union,Turkey,0.0,0.0,4.0,0.0,0.0,0,0.0,UKN
201303200001,2013-03-20,2011-2015,1,2013,3,Mar,20,Eastern,Turkiye,TR,TUR,Istanbul,Istanbul,41.106178,28.689863,0,0,0,UKN,0.0,Bombing,Explosives,Time Fuse,Civilian,Public_Area,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303230004,2013-03-23,2011-2015,1,2013,3,Mar,23,Northern,United Kingdom,GB,GBR,Northern Ireland,Enniskillen,54.345416,-7.636355,0,0,0,Oglaigh na hEireann,1.0,Bombing,Explosives,Vehicle,Civilian,Hospitality,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303240011,2013-03-24,2011-2015,1,2013,3,Mar,24,Southern,Cyprus,CY,CYP,Limassol,Limassol,34.70634,33.022789,1,0,1,UKN,0.0,Bombing,Explosives,UKN,Civilian,Finance_Facility,Cyprus,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303270006,2013-03-27,2011-2015,1,2013,3,Mar,27,Southern,Greece,GR,GRC,Attica,Athens,37.997492,23.762727,1,0,1,Epanastatiki Anatropi (Revolutionary Overthrow),1.0,Bombing,Explosives,UKN,Civilian,UKN,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303270023,2013-03-27,2011-2015,1,2013,3,Mar,27,Northern,Ireland,IE,IRL,Dublin,Dublin,53.361674,-6.245485,0,0,0,UKN,0.0,Bombing,Explosives,UKN,UKN,UKN,Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303280010,2013-03-28,2011-2015,1,2013,3,Mar,28,Southern,Greece,GR,GRC,Thessaly,Volos,39.362307,22.942444,1,0,1,UKN,0.0,Infrastructure Attack,Incendiary,Molotov Cocktail/Petrol Bomb,Civilian,Finance_Facility,Greece,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303290008,2013-03-29,2011-2015,1,2013,3,Mar,29,Northern,United Kingdom,GB,GBR,Northern Ireland,Bessbrook,54.194973,-6.397843,1,0,1,UKN,0.0,Bombing,Explosives,Pipe Bomb,Civilian,Public_Area,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303290025,2013-03-29,2011-2015,1,2013,3,Mar,29,Northern,Ireland,IE,IRL,Dublin,Dublin,53.361674,-6.245485,0,0,0,UKN,0.0,Bombing,Explosives,UKN,Civilian,Residence,Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303300005,2013-03-30,2011-2015,1,2013,3,Mar,30,Northern,United Kingdom,GB,GBR,Northern Ireland,Lurgan,54.463368,-6.328597,1,0,0,UKN,0.0,Bombing,Explosives,UKN,Security,Police_Personnel,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201303310014,2013-03-31,2011-2015,1,2013,3,Mar,31,Eastern,Turkiye,TR,TUR,Istanbul,Istanbul,41.106178,28.689863,1,0,1,Kurdistan Workers' Party (PKK),0.0,Infrastructure Attack,Incendiary,Molotov Cocktail/Petrol Bomb,Transport,Bus_Station,Turkey,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201304010056,2013-04-01,2011-2015,2,2013,4,Apr,1,Northern,United Kingdom,GB,GBR,Northern Ireland,Belfast,54.607711,-5.95621,0,0,0,UKN,0.0,Bombing,Explosives,UKN,Civilian,Gathering,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201304020011,2013-04-02,2011-2015,2,2013,4,Apr,2,Eastern,Russia,RU,RUS,Ingushetia,Galashki,43.095833,44.985278,1,0,0,UKN,0.0,Bombing,Explosives,Landmine,Security,Police_Personnel,Russia,0.0,0.0,3.0,0.0,0.0,0,0.0,UKN
201304020012,2013-04-02,2011-2015,2,2013,4,Apr,2,Eastern,Russia,RU,RUS,Ingushetia,Galashki,43.095833,44.985278,1,0,0,UKN,0.0,Bombing,Explosives,Landmine,Security,Police_Personnel,Russia,1.0,0.0,2.0,0.0,0.0,0,0.0,UKN
201304030008,2013-04-03,2011-2015,2,2013,4,Apr,3,Northern,United Kingdom,GB,GBR,Northern Ireland,Londonderry,55.011561,-7.312044,1,0,0,UKN,0.0,Bombing,Explosives,Pipe Bomb,Civilian,Residence,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201304060031,2013-04-06,2011-2015,2,2013,4,Apr,6,Eastern,Bulgaria,BG,BGR,Haskovo,Haskovo,41.934437,25.555446,1,0,1,UKN,0.0,Bombing,Explosives,UKN,Civilian,Finance_Facility,Bulgaria,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201304070037,2013-04-06,2011-2015,2,2013,4,Apr,6,Northern,United Kingdom,GB,GBR,Northern Ireland,Lurgan,54.463368,-6.328597,1,0,1,Dissident Republicans,0.0,Bombing,Explosives,UKN,Security,Police_Unit,Northern Ireland,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201304080046,2013-04-08,2011-2015,2,2013,4,Apr,8,Eastern,Russia,RU,RUS,Dagestan,Buynaksk,42.798771,47.108715,1,0,1,UKN,0.0,Bombing,Explosives,Sticky Bomb,Security,Police_Unit,Russia,0.0,0.0,1.0,0.0,0.0,0,0.0,UKN
201304090002,2013-04-09,2011-2015,2,2013,4,Apr,9,Southern,Italy,IT,ITA,Piedmont,Turin,45.072731,7.679541,0,0,0,Informal Anarchist Federation,1.0,Bombing,Explosives,Letter Bomb,Media,Media_Newspaper,Italy,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201304100001,2013-04-10,2011-2015,2,2013,4,Apr,10,Southern,Italy,IT,ITA,Lombardy,Brescia,45.541188,10.219444,0,0,0,Informal Anarchist Federation,1.0,Bombing,Explosives,Letter Bomb,Government,Intelligence_Entity,Italy,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201304100011,2013-04-10,2011-2015,2,2013,4,Apr,10,Southern,Kosovo,XK,KOS,Pec,Istok,42.78944,20.494499,1,0,1,UKN,0.0,Bombing,Explosives,UKN,Civilian,Race_Ethnicity,Serbia,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
201304120021,2013-04-08,2011-2015,2,2013,4,Apr,8,Eastern,Russia,RU,RUS,Dagestan,Buynaksk,42.798771,47.108715,1,0,1,UKN,0.0,Bombing,Explosives,UKN,Security,Police_Unit,Russia,1.0,0.0,2.0,0.0,0.0,0,0.0,UKN
201304120022,2013-04-12,2011-2015,2,2013,4,Apr,12,Eastern,Russia,RU,RUS,Dagestan,Kharachi,42.6775,46.82,0,0,0,UKN,0.0,Armed Assault,Firearms,(Semi)Automatic Rifle,Security,Military_Post,Russia,0.0,0.0,0.0,0.0,0.0,0,0.0,UKN
